id,evidence,prediction,label
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  Patients must have had progressive disease during at least one line of endocrine therapy for metastatic disease or have recurrent disease while or within 12 months of receiving adjuvant endocrine therapy. Prior treatments accepted include a non-steroidal aromatase inhibitor, tamoxifen, fulvestrant or combinations.",1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  Patients taking bisphosphonates for bone disease are permitted to enter the trial, but their bone lesions are not considered to be assessable for response, although they are assessable for progression.",1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Female or male subjects age >= 18 years.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  Eastern Cooperative Oncology Group (ECOG) performance status 0, 1, or 2.",1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Patients must have normal organ and marrow function as defined below:,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  absolute neutrophil count >= 1,200/mcL",1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  platelets >= 100,000/mcL",0,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  hemoglobin >= 9g/dl,0,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  total bilirubin <= 2 X upper limit of normal (ULN) [unless due to Gilbert's disease],0,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  AST(SGOT) <= 2.5 X ULN,0,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  ALT(SGPT) <= 2.5 X ULN,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  creatinine <= 1.5 X ULN,0,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Patients must be able to swallow and tolerate oral medications.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  Postmenopausal status, defined as 60 years and older, being 45 years and older and having amenorrhea x 12 months or follicle stimulating hormone levels within postmenopausal range, OR having undergone a bilateral oophorectomy.",1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Ability to understand and the willingness to sign a written informed consent document.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,Exclusion Criteria:,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Patients may not be receiving any other investigational agents.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Prior treatment for breast cancer with a steroidal aromatase inhibitor; with the exception of patients who were started on the combination of exemestane with everolimus less than 4 weeks prior to study entry and discontinued everolimus due to poor tolerability.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,  Presence of life threatening metastatic visceral disease (defined as extensive hepatic involvement or symptomatic pulmonary lymphangitic spread) or uncontrolled brain metastases.,1,0
7bf988b4-5e6f-41c4-bef6-7b3549dd58d9,"  Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements.",1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Outcome Measurement: ,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  To Evaluate the Efficacy of Flaxseed on Hot Flash Scores in Women as Measured by a Daily Prospective Hot Flash Diary.,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  The intra-patient difference in hot flash activity between baseline (study week 1) and treatment termination (study week 7) is the primary endpoint. The hot flash activity will be measured by the weekly average hot flash score which is a composite entity of both frequency and severity of hot flashes.,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,"  The hot flash severities are graded from 1 to 4, ranging from mild, to moderate, to severe to very severe. The daily hot flash score is computed by multiplying the mean grade of severity by the frequency during every 24 hour period. Therefore, a score of zero is the lowest possible score and can be interpreted as having no hot flashes. The average daily hot flash score during the baseline week was compared to the average daily value during week 7.",1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  The primary method of analysis will be the independent sample t-test to examine the change of weekly average hot flash score from baseline to treatment termination between flaxseed and placebo arms.,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Time frame: Baseline and 7 weeks,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Results 1: ,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Arm/Group Title: Flaxseed,0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,"  Arm/Group Description: Patients receive 1 Nutrigrad™ flaxseed bar containing 7.5 grams flaxseed, 410 mg lignans,once daily.",0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Overall Number of Participants Analyzed: 69,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Mean (Standard Deviation),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Unit of Measure: units on a scale  -4.9         (6.41),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Results 2: ,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Arm/Group Title: Placebo,0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Arm/Group Description: Patients Identical looking bar with same calorie and total fat content but without flaxseed or lignans once daily.,0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Overall Number of Participants Analyzed: 77,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Mean (Standard Deviation),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Unit of Measure: units on a scale  -3.5         (6.47),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Outcome Measurement: ,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Overall Response Rate (ORR),1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Response defined per Response Evaluation Criteria In Solid Tumors (RECIST) criteria: Complete Response (CR)=disappearance of all target lesions; Partial Response (PR)=30% decrease in sum of longest diameter of target lesions; Progressive Disease=20% increase in sum of longest diameter of target lesions; Stable Disease=small changes that do not meet above criteria. ORR was defined as the proportion of participants who achieved a best response of either CR or PR. ORR=number of participants with CR or PR/number of participants qualified for tumor response analysis (per-protocol population).,1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Time frame: baseline & every 2 cycles (approximately 8 weeks) of treatment to measured progressive disease (PD) & post-therapy until PD or other therapy initiated (up to 35 months),1,1
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Results 1: ,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Arm/Group Title: Paclitaxel Plus Bevacizumab (PB),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,"  Arm/Group Description: paclitaxel 90 milligrams per meter squared (mg/m2) administered intravenously (IV) on days 1, 8, 15 every 28 days followed by bevacizumab 10 milligrams per kilogram (mg/kg) administered IV on days 1 and 15 every 28 days",0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Overall Number of Participants Analyzed: 94,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Mean (95% Confidence Interval),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Unit of Measure: proportion of responders  0.489        (0.385 to 0.595),1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,Results 2: ,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Arm/Group Title: Paclitaxel Plus Bevacizumab Plus Gemcitabine (PB+G),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,"  Arm/Group Description: paclitaxel 90 milligrams per meter squared (mg/m2) administered intravenously (IV) on days 1, 8, 15 every 28 days followed by gemcitabine 1500 mg/m2 IV on days 1 and 15 every 28 days followed by bevacizumab 10 milligrams per kilogram (mg/kg) administered IV on days 1 and 15 every 28 days",0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Overall Number of Participants Analyzed: 92,1,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Mean (95% Confidence Interval),0,0
84915e35-a8c9-4d26-ad09-4b1df48a6df8,  Unit of Measure: proportion of responders  0.587        (0.479 to 0.689),1,0
64df451c-f868-49e6-9b4e-a325e62ce837,INTERVENTION 1: ,0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  Stratum 1 (AC->T + Bevacizumab),0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  HER2-negative participants administered,1,1
64df451c-f868-49e6-9b4e-a325e62ce837,  doxorubicin and cyclophosphamide (AC) + bevacizumab for 4 cycles followed by,0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  docetaxel (T) + bevacizumab for 4 cycles followed by,0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  bevacizumab maintenance therapy for total of 52 weeks from date of first dose regardless of number of doses received or missed,1,1
64df451c-f868-49e6-9b4e-a325e62ce837,INTERVENTION 2: ,0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  Stratum 2 (TAC + Bevacizumab),0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  HER2-negative participants administered,0,1
64df451c-f868-49e6-9b4e-a325e62ce837,"  docetaxel, doxorubicin, cyclophosphamide (TAC) + bevacizumab for 6 cycles followed by",0,1
64df451c-f868-49e6-9b4e-a325e62ce837,  bevacizumab maintenance therapy for total of 52 weeks from date of first dose regardless of number of doses received or missed,0,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,INTERVENTION 1: ,1,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,  Part A: V935 LD,1,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,"  Two IM injections of V935 low dose (LD), 1 given every other week over a 3-week period.",1,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,INTERVENTION 2: ,1,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,  Part A: V934 LD(3)+V935 LD,1,1
dc4765a3-6168-4594-969b-3ce5ea7dc02a,"  Three electroporation (EP) injections of V934 (LD) were administered, 1 given every other week over a 5-week period. Following a 4 week observation period, 2 IM injections of V935 (LD) were administered, 1 given every other week over a 3-week period.",1,1
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Outcome Measurement: ,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Tumor Diameter,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Tumor Diameter from patient scans,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Time frame: Until remission or off treatment due to progression,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Results 1: ,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Arm/Group Title: DM-CHOC-PEN - Arm 1,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  Arm/Group Description: Cohort 1: Patients without liver involvement or history of liver disease, will be treated at a dose of 98.7 mg/m2.",0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  Patients will discontinue dosing with DM-CHOC-PEN when there are any unacceptable toxicities, progression of cancer or patient compliance.",0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  4-Demethyl-4-cholestryloxycarbonylpenclomedine: This will be an open-label, uncontrolled two-arm, multi-center study in patients with CNS involvement from melanoma, breast, lung cancers or primary malignancies of the CNS. Patients can be previously treated with radiation and systemic therapies and are eligible if they also have other sites of cancer involvement.",0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Overall Number of Participants Analyzed: 22,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Mean (Standard Deviation),0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Unit of Measure: cm  2.7         (1.1),0,1
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Results 2: ,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Arm/Group Title: DM-CHOC-PEN - Arm 2,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Arm/Group Description: Cohort 2: Patients with liver involvement or history of disease will be treated at a dose of 85.8 mg/m2.,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  Patients will discontinue dosing with DM-CHOC-PEN when there are any unacceptable toxicities, progression of cancer or patient compliance.",0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  4-Demethyl-4-cholestryloxycarbonylpenclomedine: This will be an open-label, uncontrolled multi-center study in patients with CNS involvement from melanoma, breast, lung cancers or primary malignancies of the CNS. Patients can be previously treated with radiation and systemic therapies and are eligible if they also have other sites of cancer involvement.",0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Overall Number of Participants Analyzed: 7,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Mean (Standard Deviation),0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Unit of Measure: cm  4.4         (0.8),1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Outcome Measurement: ,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Number of Participants With Solid Tumor Response  16 Weeks for Based Upon Local Investigator Assessments,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,"  Clinical benefit (CB) for patients with solid tumors were assessed using RECIST 1.1 and included responses of Complete Response (CR) or Partial Response (PR) or Stable Disease (SD) for  16 weeks. CR and PR (for solid tumors) required a confirmation at least 4 weeks after the initial response observation. For hematologic tumors other appropriate hematological response criteria was applied. CR=Disappearance of all target lesions. Any pathological lymph nodes (whether target or non-target) must have had reduction in short axis to <10 mm, PR=At least a 30% decrease in the sum of diameters of target lesions, taking as reference the baseline sum diameters, SD=Neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for PD, taking as reference the smallest sum diameters while on study, PD=At least a 20% increase in the sum of diameter of all measured target lesions and also demonstrate an absolute increase of at least 5 mm. FAS",1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Time frame: Baseline up 16 weeks up to approximately 36 months,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Results 1: ,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Arm/Group Title: Ribociclib 600 mg,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Arm/Group Description: LEE011 600 mg (hard gelatin capsules) was administered orally once daily for 3 weeks on/1 week off. A complete treatment cycle was defined as 28 days.,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Overall Number of Participants Analyzed: 105,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Measure Type: Count of Participants,1,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Unit of Measure: Participants  Complete response: 0   0.0%,1,1
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Partial response (PR): 3   2.9%,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Stable disease (SD): 16  15.2%,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,  Progressive disease (PD): 71  67.6%,0,0
9c2ca035-d531-4d44-876e-6ed9f2d3f76b,Non-evaluable (NE): 15  14.3%,0,0
7238ddd4-eade-4b88-8933-0c3df5be9875,Outcome Measurement: ,1,0
7238ddd4-eade-4b88-8933-0c3df5be9875,  Area Under the Receiver Operating Characteristic (ROC) Curve to Compare Diagnostic Accuracy of 2 Algorithms in Breast Cancer Diagnosis,0,0
7238ddd4-eade-4b88-8933-0c3df5be9875,  The primary objective of this study was to demonstrate non-inferiority of the Siemens' processing algorithm to Lorad's processing algorithm with regards to readers' diagnostic accuracy in detecting and characterizing breast lesions. The non-inferiority analyses were performed by comparing the area under the ROC curve (AUC) for the two algorithms & to compare false positive marks per subject.,1,0
7238ddd4-eade-4b88-8933-0c3df5be9875,"  The ROC curve incorporates both sensitivity (true positive rate) and specificity (true negative rate) providing a single assessment incorporating both measures. It shows in a graphical way the trade-off between clinical sensitivity and specificity for every possible cut-off for a test, and gives an idea about the benefit of using the test in question. The higher the total area under the curve, the greater the predictive power of the reader assessments.",0,0
7238ddd4-eade-4b88-8933-0c3df5be9875,  A breast-based analysis was used for the primary AUC comparison in order to obtain additional power by having more normal/benign breasts.,1,0
7238ddd4-eade-4b88-8933-0c3df5be9875,  Time frame: ~1 year. Women with negative or biopsy benign findings at baseline (study entry) were followed for 1 year to confirm the negative status at 1-year follow-up mammography exam. Women diagnosed with cancer were not followed up.,0,0
7238ddd4-eade-4b88-8933-0c3df5be9875,Results 1: ,1,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Arm/Group Title: FFDM Mammography Exam - LIP Algorithm,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Arm/Group Description: Screening or diagnostic Full Field Digital Mammography (FFDM) exam,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Overall Number of Participants Analyzed: 130,1,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Overall Number of Units Analyzed,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Type of Units Analyzed: Breasts  Mean (Standard Error)Unit of Measure: probability: 0.884         (0.008),0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,Results 2: ,1,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Arm/Group Title: FFDM Mammography Exam - SIP Algorithm,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Arm/Group Description: The same 130 raw data images were externally reprocessed with the Siemens processing algorithm.,1,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Overall Number of Participants Analyzed: 130,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Overall Number of Units Analyzed,0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,  Type of Units Analyzed: Breasts  Mean (Standard Error)Unit of Measure: probability: 0.880         (0.008),0,1
7238ddd4-eade-4b88-8933-0c3df5be9875,Outcome Measurement: ,1,0
